GrainID	O11	O12	O13	O21	O22	O23	O31	O32	O33	X	Y	Z	a	b	c	alpha	beta	gamma	DiffPos	DiffOme	DiffAngle	GrainRadius	Confidence	eFab11	eFab12	eFab13	eFab21	eFab22	eFab23	eFab31	eFab32	eFab33	eKen11	eKen12	eKen13	eKen21	eKen22	eKen23	eKen31	eKen32	eKen33	RMSErrorStrain	PhaseNr	Eul0	Eul1	Eul2
9183	0.141258	0.180595	-0.973368	0.037379	0.981546	0.187539	0.989274	-0.062876	0.131901	65.472326	-217.115329	207.345712	2.932156	2.928249	4.675258	89.994519	89.990481	119.980706	471.670157	0.182798	0.238327	41.423212	0.877660	-857.753558	569.444756	180.146385	569.444756	1857.303669	-849.284276	180.146385	-849.284276	1739.257518	-650.914054	679.215431	86.348318	679.215431	956.842577	2.186548	86.348318	2.186548	1917.316613	934.626933	1.000000	0.000000	0.000000	0.000000	
9195	0.042803	0.115423	0.992401	0.434564	0.892269	-0.122525	-0.899632	0.436504	-0.011967	435.664083	155.988131	174.656015	2.928015	2.926356	4.684907	90.008859	90.022880	119.966040	205.345077	0.115565	0.126967	52.365926	0.896739	1104.665965	195.572410	239.676343	195.572410	821.358374	442.948760	239.676343	442.948760	959.182476	-503.895410	379.143230	13.973111	379.143230	1371.563251	670.474697	13.973111	670.474697	951.197867	665.800426	1.000000	0.000000	0.000000	0.000000	
9325	0.147435	0.168278	-0.974651	0.220067	0.955138	0.198198	0.964279	-0.243710	0.103788	8.660510	-385.166338	246.558741	2.929070	2.929017	4.674646	90.022238	89.992377	120.033264	199.585481	0.136031	0.130753	39.791964	0.824468	-965.793133	604.351894	155.153278	604.351894	1058.129558	-393.252113	155.153278	-393.252113	1192.476223	-923.627323	626.526659	181.670825	626.526659	1892.914342	136.368597	181.670825	136.368597	309.759078	959.792013	1.000000	0.000000	0.000000	0.000000	
9201	0.060387	0.209928	-0.975858	-0.148036	0.968707	0.199230	0.987144	0.132429	0.089574	411.087605	-362.654663	-218.112875	2.929114	2.927450	4.684230	90.030621	89.995034	120.013751	310.046768	0.138751	0.155295	33.122853	0.803191	784.104089	-183.934025	-249.956379	-183.934025	1089.478412	-290.185349	-249.956379	-290.185349	1135.213203	-858.130994	885.273403	291.039553	885.273403	1464.805681	-787.426729	291.039553	-787.426729	958.038200	1427.403614	1.000000	0.000000	0.000000	0.000000	
9207	0.389564	-0.049811	-0.919651	0.383733	0.916516	0.112908	0.837251	-0.396885	0.376156	-49.867655	-65.392987	-157.297701	2.928010	2.926428	4.675586	90.089893	89.867413	120.016091	188.606640	0.162634	0.131324	37.254376	0.803191	-1359.324785	498.021249	-146.970906	498.021249	230.811515	-145.026725	-146.970906	-145.026725	1537.258413	-1025.465697	767.388720	325.962637	767.388720	-89.362885	-742.720336	325.962637	-742.720336	1426.831678	1914.729609	1.000000	0.000000	0.000000	0.000000	
9342	0.174192	0.220615	-0.959687	-0.126452	0.971523	0.200384	0.976566	0.086446	0.197128	336.383260	-141.930072	-164.098096	2.927284	2.929983	4.676436	89.950314	89.988126	120.056238	149.486409	0.105086	0.106189	62.346852	1.000000	-841.036056	-386.380587	439.331755	-386.380587	712.777117	-605.621573	439.331755	-605.621573	1283.087564	-996.854949	107.953382	404.682177	107.953382	732.392748	-771.315933	404.682177	-771.315933	912.783086	586.305325	1.000000	272.649426	64.848422	99.427687	
9354	0.344194	0.084066	-0.935127	0.318581	0.926438	0.200546	0.883196	-0.366941	0.292093	-83.132384	217.717232	132.065776	2.927377	2.928286	4.676493	90.029873	89.990437	120.062179	204.653083	0.134183	0.128972	34.239947	0.819149	-575.619610	325.725607	193.239599	325.725607	581.183469	-757.591843	193.239599	-757.591843	553.406648	-633.933458	299.681337	-419.148456	299.681337	600.224779	-674.671099	-419.148456	-674.671099	1203.870393	869.947152	1.000000	0.000000	0.000000	0.000000	
9225	0.469789	0.265172	0.842016	-0.210712	0.959933	-0.184744	-0.857267	-0.090630	0.506840	185.132813	223.147096	-78.085534	2.927467	2.928278	4.679018	90.015615	89.975380	120.032014	114.635088	0.106694	0.100448	42.195725	0.844444	294.216301	-11.108378	-612.324790	-11.108378	555.012698	361.799014	-612.324790	361.799014	581.962967	135.844311	268.182638	-764.653173	268.182638	774.661239	350.019141	-764.653173	350.019141	628.285341	399.831499	1.000000	0.000000	0.000000	0.000000	
9226	0.404292	0.058308	0.912775	0.130392	0.984098	-0.120620	-0.905293	0.167784	0.390260	-167.105425	366.774345	-191.710779	2.925349	2.932700	4.681898	89.833132	90.106379	120.084858	273.641977	0.196892	0.176607	36.636850	0.803191	-373.698806	72.858317	337.086533	72.858317	667.368102	-1890.708452	337.086533	-1890.708452	2003.047504	-102.671222	573.650891	-535.513786	573.650891	605.644081	-741.050965	-535.513786	-741.050965	895.457413	1104.680812	1.000000	272.619252	83.801529	95.354055	
9353	0.299578	0.112315	0.947444	0.293433	0.934066	-0.203515	-0.907833	0.338979	0.246869	-85.586902	103.896326	60.981654	2.930607	2.928681	4.676173	90.061677	90.004348	119.933293	121.176382	0.118098	0.102340	47.517584	0.851064	-327.609973	981.305403	-458.386183	981.305403	1877.390272	982.266022	-458.386183	982.266022	1479.945803	-552.970316	1064.308501	-43.936709	1064.308501	1716.580409	800.307383	-43.936709	800.307383	1584.545128	299.654329	1.000000	0.000000	0.000000	0.000000	
9362	0.369350	0.156191	-0.916076	0.098013	0.973728	0.205540	0.924113	-0.165704	0.344338	-406.483330	294.819373	221.345046	2.929165	2.928465	4.676568	89.997147	90.046058	120.013852	146.810936	0.129704	0.123664	60.314237	0.984043	-110.336747	734.055996	783.332606	734.055996	884.918931	-151.073580	783.332606	-151.073580	960.168483	-309.219285	664.633961	453.041068	664.633961	990.647122	34.967662	453.041068	34.967662	1208.780311	871.931667	1.000000	272.542695	80.074734	100.726126	
9236	0.156129	0.212039	0.964716	0.012037	0.976205	-0.216515	-0.987670	0.045418	0.149862	-310.125977	254.518420	-181.857344	2.931169	2.926708	4.685970	89.893848	90.188920	120.090017	241.874184	0.143407	0.134956	44.247223	0.820652	542.980673	-747.535461	1058.763237	-747.535461	377.239061	-1329.412989	1058.763237	-1329.412989	2132.703011	-603.341956	415.169795	238.269242	415.169795	915.835543	-699.776068	238.269242	-699.776068	1005.167157	783.020413	1.000000	92.315178	72.231376	265.514573	
9241	0.503409	0.239356	0.830239	-0.143656	0.970677	-0.192740	-0.852027	-0.022240	0.523032	-23.568300	-104.324199	243.296891	2.930862	2.928731	4.676446	89.963859	89.993978	120.071223	130.507661	0.116374	0.112873	56.989517	0.988889	136.040125	610.918445	-1173.827991	610.918445	277.788664	137.994571	-1173.827991	137.994571	1386.527001	-32.242966	537.460705	-831.884587	537.460705	428.758890	70.494745	-831.884587	70.494745	1048.973349	404.380265	1.000000	276.460367	89.539285	84.320828	
9364	0.046615	0.226007	0.973018	-0.087419	0.971255	-0.221410	-0.995088	-0.074737	0.065032	-245.851029	353.679647	-50.807957	2.931617	2.925834	4.676415	90.025982	89.904789	120.001590	253.695179	0.140376	0.146464	36.282598	0.872222	-893.621763	-195.841866	-423.767418	-195.841866	1628.431925	1209.854723	-423.767418	1209.854723	1029.275973	-1073.390102	451.604315	33.468376	451.604315	923.117864	816.965676	33.468376	816.965676	1240.378321	956.970563	1.000000	272.157949	82.211710	77.423516	
9243	0.158437	0.227618	0.960781	-0.075291	0.973018	-0.218102	-0.984501	-0.037780	0.171299	-411.772429	232.015696	146.940204	2.929135	2.927988	4.672319	89.859587	90.039305	120.090168	201.869965	0.127614	0.131117	66.194357	1.000000	-1354.073049	1200.665518	253.517108	1200.665518	-647.878809	-54.925954	253.517108	-54.925954	1881.783550	-1037.321993	607.708442	-152.626585	607.708442	693.836879	255.620153	-152.626585	255.620153	1761.473935	773.765141	1.000000	271.882250	71.092320	105.765708	
9370	0.135981	0.200704	-0.970176	0.173033	0.959401	0.222731	0.975491	-0.198160	0.095732	-81.099035	-160.506696	-124.654901	2.925845	2.925120	4.676658	90.047184	89.951971	119.909387	261.238088	0.139290	0.147675	41.169988	0.803191	-737.455283	393.765320	-455.733663	393.765320	1455.659504	-115.441717	-455.733663	-115.441717	-190.502477	-474.506383	312.296906	29.010964	312.296906	1387.257920	575.428683	29.010964	575.428683	19.562812	667.115378	1.000000	276.360229	78.614376	87.240574	
9375	0.085622	0.211726	-0.973571	0.412132	0.882114	0.228082	0.907092	-0.420769	-0.011731	-452.628775	-184.772790	-106.431390	2.929012	2.927365	4.673751	89.941326	89.980466	120.027470	203.147858	0.126448	0.131185	35.491528	0.804348	-1529.391258	-183.088518	-292.372769	-183.088518	751.005058	-94.945341	-292.372769	-94.945341	1345.115992	-674.853812	644.342720	-34.881304	644.342720	1261.797555	-175.771356	-34.881304	-175.771356	1191.657937	808.318814	1.000000	92.191920	80.349760	294.578530	
9256	0.154074	0.135607	0.978716	0.191717	0.967609	-0.164251	-0.969288	0.212943	0.123085	-196.293912	167.806657	-110.679942	2.923311	2.927671	4.681127	89.906617	90.296870	119.954181	525.286737	0.306347	0.314540	59.269083	0.803191	158.884930	1544.039701	2205.405660	1544.039701	685.106810	-804.427164	2205.405660	-804.427164	179.745878	-1036.028468	515.578433	95.103070	515.578433	1541.765309	-386.513729	95.103070	-386.513729	241.754118	1950.599124	1.000000	272.084363	84.338971	82.095684	
9405	0.331825	0.325696	-0.885339	-0.311800	0.923628	0.222919	0.890328	0.202075	0.408034	361.583630	150.676489	239.288144	2.929057	2.926496	4.677601	89.988716	89.899243	119.950434	280.237370	0.133190	0.158818	39.795697	0.803191	-865.607312	71.428805	343.622110	71.428805	1540.276902	904.552736	343.622110	904.552736	1208.734320	-462.025494	63.054322	196.696313	63.054322	1301.349549	434.748612	196.696313	434.748612	818.911957	1089.329242	1.000000	276.213250	78.364791	87.312586	
9264	0.363183	0.019310	0.931518	0.552562	0.800523	-0.232029	-0.750182	0.598991	0.280067	-44.107392	219.371184	59.069707	2.929891	2.926233	4.673849	89.902337	90.068102	119.964889	142.713306	0.110651	0.114987	56.453300	0.946809	-975.196027	1229.023768	-304.160732	1229.023768	502.856848	-530.113594	-304.160732	-530.113594	1604.284634	-909.014264	1112.304535	-510.254198	1112.304535	1143.052603	-578.986820	-510.254198	-578.986820	1319.953225	387.613885	1.000000	0.000000	0.000000	0.000000	
9265	0.088110	0.247521	0.964875	-0.093457	0.966417	-0.239384	-0.991724	-0.069080	0.108283	-38.027921	-230.606820	241.300609	2.929417	2.929467	4.675690	89.936972	90.037090	120.087619	292.431833	0.122882	0.159814	35.938659	0.856383	-808.465544	495.939044	201.357078	495.939044	17.592609	115.030271	201.357078	115.030271	2021.151376	-1056.092859	946.951058	324.537437	946.951058	849.372480	22.359831	324.537437	22.359831	1787.843757	1114.383443	1.000000	0.000000	0.000000	0.000000	
9398	0.061929	0.234229	-0.970207	0.284082	0.927730	0.242107	0.956798	-0.290611	-0.009087	-171.313490	-390.608083	156.243702	2.928656	2.930713	4.676991	89.981770	90.038868	120.059293	156.472029	0.124802	0.112572	80.783234	1.000000	-541.150992	491.659218	158.444611	491.659218	1560.215945	-682.975725	158.444611	-682.975725	942.034690	-835.870733	668.787496	176.741208	668.787496	1841.180393	27.453596	176.741208	27.453596	640.545599	436.562130	1.000000	0.000000	0.000000	0.000000	
9267	0.507076	0.216745	0.834208	-0.064529	0.974695	-0.214024	-0.859487	0.054697	0.508231	333.259859	500.326389	-103.415434	2.924900	2.932849	4.677430	90.073207	90.006445	120.181130	200.400445	0.111893	0.105323	42.418926	0.850000	-186.118128	-1618.117201	-1237.725609	-1618.117201	-863.868322	1144.180065	-1237.725609	1144.180065	1318.818295	25.747616	-313.884661	-950.452083	-313.884661	757.740255	787.582214	-950.452083	787.582214	1394.088285	743.920641	1.000000	0.000000	0.000000	0.000000	
9410	0.303572	0.238160	-0.922570	-0.046393	0.970804	0.235348	0.951684	-0.028646	0.305757	-9.216579	-169.025358	-180.749583	2.929766	2.928778	4.677485	90.064971	89.929761	120.102159	141.155420	0.109933	0.108636	40.357240	0.804348	-654.719539	162.913376	233.776713	162.913376	-118.684416	212.603419	233.776713	212.603419	2123.492120	-650.080416	275.232100	184.802557	275.232100	429.210280	76.452540	184.802557	76.452540	1429.132025	359.072435	1.000000	0.000000	0.000000	0.000000	
9403	0.089638	0.252921	0.963333	-0.114077	0.963461	-0.242341	-0.989427	-0.088168	0.115215	-85.221173	-256.550702	167.441239	2.928169	2.927103	4.677602	89.951051	90.057014	119.954280	295.097770	0.128814	0.167170	40.231340	0.813830	-435.548882	620.338859	402.301178	620.338859	1440.844433	41.001987	402.301178	41.001987	745.081047	-588.103994	572.862468	538.196194	572.862468	954.527594	26.381241	538.196194	26.381241	804.000227	898.399222	1.000000	0.000000	0.000000	0.000000	
9412	0.312265	0.048506	0.948762	0.620926	0.745425	-0.242481	-0.718994	0.664826	0.202650	57.146331	-261.799832	64.779116	2.928075	2.928227	4.672980	90.084595	89.965441	120.040825	140.422305	0.113825	0.108958	60.640971	0.984043	-826.771667	1230.620486	-648.300298	1230.620486	349.628325	-98.943747	-648.300298	-98.943747	718.650557	-897.627743	853.701040	-451.463235	853.701040	1405.564040	33.222011	-451.463235	33.222011	643.954990	554.784203	1.000000	0.000000	0.000000	0.000000	
9275	0.242364	0.118285	-0.962954	0.604709	0.757739	0.245281	0.758682	-0.641751	0.112120	347.296751	390.086441	-99.766193	2.927363	2.932079	4.676426	89.937455	90.006270	119.993252	191.197386	0.122885	0.122743	43.517916	0.840426	-263.670334	1329.855006	115.106421	1329.855006	2083.573745	-9.219939	115.106421	-9.219939	711.733128	-1068.623493	790.794462	197.875465	790.794462	1537.928804	184.550239	197.875465	184.550239	882.989178	1556.189715	1.000000	0.000000	0.000000	0.000000	
9413	0.082248	0.257131	0.962878	-0.106958	0.962841	-0.247986	-0.990863	-0.082589	0.106693	-112.157376	-201.947268	188.434824	2.929119	2.928039	4.675994	89.996548	90.021349	119.992270	352.079914	0.126843	0.189078	38.002579	0.829787	-648.302265	665.303913	-47.058207	665.303913	1166.285173	233.036387	-47.058207	233.036387	1151.223932	-756.010452	504.044993	468.448285	504.044993	793.310346	231.436847	468.448285	231.436847	1171.123779	900.763639	1.000000	0.000000	0.000000	0.000000	
9283	0.201789	0.072313	0.976762	0.566782	0.804704	-0.176672	-0.798781	0.589259	0.121394	-138.494342	-101.836360	-67.599113	2.926487	2.929866	4.677574	90.010927	89.920869	119.944454	281.283302	0.133905	0.168839	38.149519	0.813830	-337.412457	204.202859	-759.472947	204.202859	2176.581461	452.289279	-759.472947	452.289279	372.927223	-320.258207	200.325020	-548.647151	200.325020	1449.013301	-424.399209	-548.647151	-424.399209	824.747836	571.328170	1.000000	0.000000	0.000000	0.000000	
9285	0.109021	0.296679	0.948741	-0.295722	0.920891	-0.253988	-0.949040	-0.252870	0.188130	284.352597	205.804041	5.918200	2.928452	2.927023	4.675210	90.040430	89.928202	119.962628	254.686928	0.132118	0.148262	100.677230	0.867021	-490.551632	680.670340	-1008.077604	680.670340	1075.587918	-146.113538	-1008.077604	-146.113538	639.057808	-452.490385	784.465418	-87.572054	784.465418	1348.593875	457.065468	-87.572054	457.065468	602.407518	751.083342	1.000000	0.000000	0.000000	0.000000	
9288	0.127712	0.188847	0.973674	-0.087833	0.980002	-0.178554	-0.987921	-0.062716	0.141745	-364.710005	72.393107	162.666298	2.930361	2.926243	4.672526	89.928648	90.010326	120.004503	231.769084	0.140849	0.136813	56.510780	0.893617	-1794.975263	-73.039623	186.856632	-73.039623	1289.637720	710.460501	186.856632	710.460501	1119.795138	-717.126684	-64.990231	370.209772	-64.990231	1025.484411	603.123987	370.209772	603.123987	826.603978	1361.340420	1.000000	0.000000	0.000000	0.000000	
9434	0.578851	0.056665	0.813466	0.214832	0.951742	-0.219171	-0.786629	0.301625	0.538743	229.937283	-73.989615	208.122227	2.930166	2.927925	4.680634	90.117344	90.000947	120.100673	158.082110	0.121153	0.119744	55.753327	0.962766	1341.420897	769.099857	-768.679232	769.099857	-704.212014	556.698993	-768.679232	556.698993	1243.927283	813.260915	201.865874	-769.125998	201.865874	-92.374726	256.217408	-769.125998	256.217408	1161.516524	471.865120	1.000000	0.000000	0.000000	0.000000	
9294	0.106699	0.235400	0.966024	0.294893	0.920363	-0.256845	-0.949554	0.312279	0.028784	-154.175568	410.908669	25.507866	2.926703	2.931556	4.676530	90.095467	89.897762	119.980161	149.746884	0.110817	0.107583	93.082371	1.000000	-792.692206	252.711950	-818.582189	252.711950	2582.590583	103.114735	-818.582189	103.114735	490.187803	-1115.808111	852.424819	-672.883147	852.424819	1851.416441	40.326294	-672.883147	40.326294	558.080608	319.634052	1.000000	0.000000	0.000000	0.000000	
9298	0.365023	0.007903	0.930965	0.619000	0.744865	-0.249028	-0.695412	0.667168	0.267001	284.947352	447.631783	216.286053	2.928275	2.928645	4.676261	89.908962	90.032639	119.910426	222.267157	0.103446	0.117847	72.359129	0.978723	-318.175597	1489.306891	-86.089594	1489.306891	1836.062288	-214.713366	-86.089594	-214.713366	949.992550	-1247.071943	844.209827	-216.354338	844.209827	1847.584389	268.080459	-216.354338	268.080459	1082.924639	896.762464	1.000000	91.293615	84.301324	292.445358	
9300	0.145477	0.176028	-0.973583	0.032340	0.982673	0.182506	0.988840	-0.058037	0.137264	162.741673	-202.564053	-47.537677	2.931218	2.927657	4.678577	90.080383	89.920561	120.045308	231.022140	0.132672	0.146244	55.337683	0.973404	-415.397680	313.217722	-361.416528	313.217722	845.295888	830.403927	-361.416528	830.403927	1841.111878	-336.431051	312.774156	69.122159	312.774156	748.370474	345.517053	69.122159	345.517053	1804.232833	730.989331	1.000000	0.000000	0.000000	0.000000	
9301	0.313849	0.054146	0.947928	0.648792	0.716702	-0.255747	-0.693230	0.695274	0.189807	291.639051	215.769334	10.909335	2.927318	2.929244	4.676767	89.957769	90.003032	119.950657	74.582570	0.104601	0.087631	107.743919	1.000000	-321.805784	991.050245	-100.031014	991.050245	1624.470749	187.451383	-100.031014	187.451383	746.775315	-409.144795	942.738129	-314.372998	942.738129	1508.445747	144.282145	-314.372998	144.282145	773.959475	354.152970	1.000000	0.000000	0.000000	0.000000	
9305	0.348976	0.262748	0.899550	-0.091195	0.964857	-0.246446	-0.932690	0.003971	0.360672	460.891631	416.316964	-126.631692	2.929201	2.929564	4.676615	90.058231	90.014608	120.126527	136.183478	0.117543	0.097111	49.476932	0.850000	-530.227381	-584.890303	-1132.005398	-584.890303	-90.688982	132.324272	-1132.005398	132.324272	1614.084711	-657.617640	51.656945	-470.518423	51.656945	1024.775634	484.991257	-470.518423	484.991257	1392.108183	259.149728	1.000000	0.000000	0.000000	0.000000	
9466	0.695467	-0.032028	0.717847	0.255655	0.944667	-0.205539	-0.671544	0.326466	0.665173	-399.232803	-62.822868	90.035588	2.933424	2.925451	4.678431	90.094144	89.849828	120.039951	151.997270	0.128683	0.109034	41.497193	0.813830	1982.147263	-980.548001	-1490.692539	-980.548001	212.960594	1001.966459	-1490.692539	1001.966459	96.416234	1240.348140	-305.254333	-865.149754	-305.254333	405.775321	952.433761	-865.149754	952.433761	235.537628	578.002501	1.000000	0.000000	0.000000	0.000000	
